Reaction	Complexes
MEPCT	G1G01-1711-MONOMER_mod_mg2(1) OR G1G01-1711-MONOMER_mod_mn2(1) OR G1G01-1711-MONOMER_mod_cobalt2(1)
MEPCT_1	G1G01-1711-MONOMER_mod_mg2(1) OR G1G01-1711-MONOMER_mod_mn2(1) OR G1G01-1711-MONOMER_mod_cobalt2(1)
METAT	G1G01-5311-MONOMER_mod_k(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_ca2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_ca2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_ca2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_ca2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_ca2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_ca2(1)
METDabcpp	CPLX_METDabcpp-0 OR CPLX_METDabcpp-1
METGL	G1G01-1395-MONOMER
METNA	G1G01-5186-MONOMER
METS	G1G01-2879-MONOMER OR G1G01-2538-MONOMER_mod_zn2(1)_mod_cbl1(1)
METSOXR1	CPLX_METSOXR1-0 OR CPLX_METSOXR1-1 OR CPLX_METSOXR1-2 OR CPLX_METSOXR1-3 OR CPLX_METSOXR1-4 OR CPLX_METSOXR1-5
METSOXR2	CPLX_METSOXR1-0 OR CPLX_METSOXR1-1 OR CPLX_METSOXR1-2 OR CPLX_METSOXR1-3 OR CPLX_METSOXR1-4 OR CPLX_METSOXR1-5
METTRS	G1G01-1170-MONOMER_mod_zn2(2)
METabcpp	CPLX_ARGabcpp-1 OR CPLX_METDabcpp-0 OR CPLX_METDabcpp-1
MG2tpp	G1G01-4767-MONOMER OR G1G01-1948-MONOMER
MG2uabcpp	G1G01-2825-MONOMER
MGCH	G1G01-4330-MONOMER
MI1PP	G1G01-913-MONOMER_mod_mg2(1)
MICITDr	G1G01-2497-MONOMER
MLTGY1pp	G1G01-5142-MONOMER OR G1G01-2272-MONOMER OR G1G01-5315-MONOMER
MLTGY2pp	G1G01-5142-MONOMER OR G1G01-5315-MONOMER OR G1G01-2272-MONOMER
MLTGY3pp	G1G01-5142-MONOMER OR G1G01-5315-MONOMER OR G1G01-2272-MONOMER
MLTGY4pp	G1G01-5142-MONOMER OR G1G01-5315-MONOMER OR G1G01-2272-MONOMER
MMETt2pp	G1G01-732-MONOMER
MMSAD3	G1G01-648-MONOMER
MMTSAO	G1G01-4980-MONOMER
MN2t3pp	G1G01-5110-MONOMER
MNabc_1	CPLX_MNabc_1-0
MOADSUx	CPLX_MOADSUx-0 OR CPLX_MOADSUx-1
MOAT2_kt	G1G01-5271-MONOMER
MOAT_kt	G1G01-5271-MONOMER
MOBDabc	G1G01-4088-MONOMER
MOBDabcpp	CPLX_MOBDabcpp-0
MOCOS	G1G01-2264-MONOMER
MOGDS	G1G01-3691-MONOMER_mod_mg2(1) OR G1G01-3691-MONOMER_mod_mn2(1)
MOHMT	G1G01-5020-MONOMER_mod_mg2(1)
MOTH1	G1G01-4316-MONOMER
MOTS1	G1G01-4318-MONOMER
MPTAT	G1G01-2263-MONOMER OR G1G01-4908-MONOMER
MPTG	CPLX_MPTG-0 OR CPLX_MPTG-1 OR CPLX_MPTG-2 OR CPLX_MPTG-3
MPTG2	CPLX_MPTG-0 OR CPLX_MPTG-1 OR CPLX_MPTG-2 OR CPLX_MPTG-3
MPTS	CPLX1G01-118
MPTSS	G1G01-810-MONOMER
MSO3abcpp	CPLX_DMSO2abcpp-1 OR CPLX_DMSO2abcpp-0
MSO3tex	G1G01-256-MONOMER
MTAN	G1G01-3480-MONOMER
MTHFC	G1G01-2412-MONOMER OR G1G01-2067-MONOMER
MTHFD	G1G01-2067-MONOMER OR G1G01-2412-MONOMER
MTHFR2	G1G01-5322-MONOMER_mod_fad(1)
MTI	G1G01-4324-MONOMER OR G1G01-3096-MONOMER
MTRI	G1G01-1867-MONOMER
MTSOXINACT	G1G01-5186-MONOMER
MUCCYCI	G1G01-3968-MONOMER
MUCCY_kt	G1G01-1469-MONOMER
MUCLI	G1G01-3967-MONOMER
MXYLt5	CPLX1G01-173 OR CPLX_APCt5-0
MXYLt6	CPLX1G01-173 OR CPLX_APCt5-0
NACHY	CPLX1G01-131
NACODA	G1G01-5532-MONOMER_mod_zn2(1)
NACt1pp	G1G01-4205-MONOMER
NACtex	G1G01-4204-MONOMER
NADDP	G1G01-4294-MONOMER
NADH16pp	CPLX1G01-142_mod_2fe2s(1)_mod_4fe4s(1)_mod_fmn(1)
NADH5	G1G01-688-MONOMER_mod_mg2(1)_mod_cu(1)_mod_fad(1) OR G1G01-3973-MONOMER
NADHPO	CPLX1G01-121
NADK	G1G01-2146-MONOMER_mod_mg2(1)
NADPHQR2	G1G01-3844-MONOMER OR G1G01-77-MONOMER OR G1G01-3973-MONOMER
NADS1	G1G01-5209-MONOMER_mod_mg2(1) OR G1G01-5209-MONOMER_mod_mn2(1)
NADTRHD	CPLX_NADTRHD-0 OR G1G01-2292-MONOMER_mod_fad(1)
NAMNPP	G1G01-5208-MONOMER
NAt3_1p5pp	G1G01-4296-MONOMER
NAt3_2pp	G1G01-1210-MONOMER OR G1G01-4223-MONOMER
NAt3pp_copy1	G1G01-1683-MONOMER OR G1G01-5318-MONOMER
NAt3pp_copy2	CPLX_Kt3pp-0
NBAHH_ir	G1G01-4104-MONOMER OR G1G01-222-MONOMER
NDP8	G1G01-5644-MONOMER_mod_zn2(1)
NDPK1	G1G01-924-MONOMER_mod_mg2(1) OR G1G01-924-MONOMER_mod_mn2(1) OR G1G01-924-MONOMER_mod_ca2(1) OR G1G01-1597-MONOMER_mod_mg2(1)
NDPK2	G1G01-924-MONOMER_mod_mg2(1) OR G1G01-924-MONOMER_mod_mn2(1) OR G1G01-924-MONOMER_mod_ca2(1) OR G1G01-1597-MONOMER_mod_mg2(1)
NDPK3	G1G01-924-MONOMER_mod_mg2(1) OR G1G01-924-MONOMER_mod_mn2(1) OR G1G01-924-MONOMER_mod_ca2(1) OR G1G01-1597-MONOMER_mod_mg2(1)
NDPK4	G1G01-924-MONOMER_mod_mg2(1) OR G1G01-924-MONOMER_mod_mn2(1) OR G1G01-924-MONOMER_mod_ca2(1) OR G1G01-1597-MONOMER_mod_mg2(1)
NDPK5	G1G01-924-MONOMER_mod_mg2(1) OR G1G01-924-MONOMER_mod_mn2(1) OR G1G01-924-MONOMER_mod_ca2(1) OR G1G01-1597-MONOMER_mod_mg2(1)
NDPK6	G1G01-924-MONOMER_mod_mg2(1) OR G1G01-924-MONOMER_mod_mn2(1) OR G1G01-924-MONOMER_mod_ca2(1) OR G1G01-1597-MONOMER_mod_mg2(1)
NDPK7	G1G01-924-MONOMER_mod_mg2(1) OR G1G01-924-MONOMER_mod_mn2(1) OR G1G01-924-MONOMER_mod_ca2(1) OR G1G01-1597-MONOMER_mod_mg2(1)
NDPK8	G1G01-924-MONOMER_mod_mg2(1) OR G1G01-924-MONOMER_mod_mn2(1) OR G1G01-924-MONOMER_mod_ca2(1) OR G1G01-1597-MONOMER_mod_mg2(1)
NFMLDF	G1G01-4208-MONOMER
NFORGLUAH2	G1G01-5374-MONOMER
NH4t3pp	G1G01-5410-MONOMER
NH4tpp	G1G01-5584-MONOMER OR G1G01-2246-MONOMER
NI2abcpp	G1G01-3578-MONOMER OR G1G01-3579-MONOMER
NI2t3pp	G1G01-5110-MONOMER
NI2t4pp	G1G01-27-MONOMER
NI2tpp	G1G01-1948-MONOMER
NI2uabcpp	CPLX_NI2uabcpp-0 OR G1G01-2825-MONOMER
NITR	G1G01-1805-MONOMER
NMNAT	G1G01-5147-MONOMER_mod_mg2(1)
NMNDA	G1G01-1726-MONOMER
NMNN	G1G01-2630-MONOMER
NMTHDA	CPLX1G01-80
NNATr	G1G01-5147-MONOMER_mod_mg2(1)
NNDMBRT	G1G01-1777-MONOMER
NNDPR	G1G01-861-MONOMER_mod_mg2(1)
NO2t2rpp	G1G01-1236-MONOMER OR G1G01-2230-MONOMER
NO3abcpp	CPLX_NO3abcpp-0 OR CPLX1G01-30
NO3t2pp	G1G01-2230-MONOMER
NODOx	G1G01-883-MONOMER_mod_fad(1)_mod_pheme(1)
NODOy	G1G01-883-MONOMER_mod_fad(1)_mod_pheme(1)
NONAtexi	G1G01-1787-MONOMER
NTD1	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD10	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD10pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD11	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD11pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD12	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD12pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD1pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD2	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD2pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD3	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD3pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD4	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD4pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD5	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD5pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD6	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD6pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD7	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD7pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD8	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD8pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTD9	G1G01-1717-MONOMER_mod_cobalt2(1)
NTD9pp	G1G01-1506-MONOMER_mod_zn2(1) OR G1G01-1506-MONOMER_mod_cobalt2(1)
NTP1	G1G01-5245-MONOMER
NTP10	G1G01-5245-MONOMER
NTP3	G1G01-5245-MONOMER OR G1G01-4952-MONOMER OR G1G01-5235-MONOMER
NTP5	G1G01-5245-MONOMER
NTPP1	G1G01-1755-MONOMER_mod_mg2(1)
NTPP10	G1G01-5444-MONOMER_mod_mg2(1)
NTPP11	G1G01-5444-MONOMER_mod_mg2(1)
NTPP2	G1G01-1755-MONOMER_mod_mg2(1)
NTPP3	G1G01-1755-MONOMER_mod_mg2(1)
NTPP4	G1G01-1755-MONOMER_mod_mg2(1)
NTPP5	G1G01-1755-MONOMER_mod_mg2(1)
NTPP6	G1G01-1755-MONOMER_mod_mg2(1)
NTPP7	G1G01-1755-MONOMER_mod_mg2(1) OR G1G01-1010-MONOMER
NTPP8	G1G01-1755-MONOMER_mod_mg2(1) OR G1G01-1010-MONOMER
NTPP9	G1G01-5444-MONOMER_mod_mg2(1)
NTPTP1	G1G01-2242-MONOMER_mod_mg2(1)
NTPTP2	G1G01-2242-MONOMER_mod_mg2(1)
NTRIR2x	CPLX1G01-87_mod_2fe2s(1)_mod_fad(1)_mod_sheme(1)
OAADC	G1G01-1097-MONOMER
OAAt2_2pp	G1G01-1270-MONOMER
OARGDC	G1G01-1484-MONOMER OR G1G01-3976-MONOMER
OCAALD	CPLX1G01-155
OCBT	CPLX_OCBT-0
OCBT2i	G1G01-1073-MONOMER
OCDCAtexi	G1G01-1787-MONOMER
OCDCEAtexi	G1G01-1787-MONOMER
OCOAT1	CPLX1G01-73
OCOAT4	CPLX1G01-73
OCTAtex	G1G01-1787-MONOMER
OCTDPS	G1G01-759-MONOMER_mod_mg2(1)
OGMEACPD	G1G01-1699-MONOMER
OGMEACPR	G1G01-2026-MONOMER
OGMEACPS	G1G01-4657-MONOMER OR G1G01-4853-MONOMER
OHPBAT	G1G01-1870-MONOMER_mod_pydx5p(1)
OHPHM	G1G01-1866-MONOMER_mod_zn2(1)
OIVD1r	CPLX1G01-48
OIVD2	CPLX1G01-48
OIVD3	CPLX1G01-48
OMAHY	CPLX-8178
OMAIS	G1G01-2697-MONOMER
OMBZLM	G1G01-5356-MONOMER
OMMBLHX	G1G01-463-MONOMER OR G1G01-5543-MONOMER
OMPDC	G1G01-1920-MONOMER
OMPHHX	G1G01-5545-MONOMER
OPAH	CPLX1G01-80
OPHBDC	G1G01-5562-MONOMER_mod_mn2(1) OR G1G01-598-MONOMER
OPHHX	G1G01-5358-MONOMER
OPMEACPD	G1G01-1699-MONOMER
OPMEACPR	G1G01-2026-MONOMER
OPMEACPS	G1G01-4441-MONOMER
ORN5O	G1G01-4054-MONOMER
ORNCD	G1G01-3411-MONOMER OR G1G01-3769-MONOMER OR G1G01-4712-MONOMER
ORNDC	G1G01-939-MONOMER
ORNabcpp	CPLX_ARGabcpp-0 OR CPLX_DLYSabcpp-0
OROTt2_2pp	G1G01-2194-MONOMER OR G1G01-2401-MONOMER
ORPT	G1G01-5648-MONOMER_mod_mg2(1)
OSKTabcpp	CPLX1G01-3
OXCOAHDH	G1G01-3499-MONOMER
OXDHCOAT	CPLX_OXDHCOAT-0
OXOADLR	G1G01-4455-MONOMER
OXOAEL	G1G01-1470-MONOMER
OXPTNDH	G1G01-234-MONOMER
OXYLt5	CPLX1G01-173 OR CPLX_APCt5-0
OXYLt6	CPLX1G01-173 OR CPLX_APCt5-0
P5CD	G1G01-5290-MONOMER_mod_fad(1)
P5CR	G1G01-5439-MONOMER OR G1G01-4032-MONOMER
PA120abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PA160abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PA161abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PA180abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PA181abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PACALtabcpp	G1G01-3701-MONOMER OR CPLX_GCALDtabcpp-0
PACCOAE	CPLX1G01-71_mod_fad(1)_mod_2fe2s(1)
PACCOAL	G1G01-3508-MONOMER
PACt1	G1G01-3500-MONOMER
PACt3	G1G01-3501-MONOMER
PALDP	G1G01-2349-MONOMER
PALGSKT	CPLX_PALGSKT-0
PANTS	G1G01-5021-MONOMER_mod_mg2(1)_mod_k(1) OR G1G01-5021-MONOMER_mod_mg2(1)_mod_nh4(1) OR G1G01-5021-MONOMER_mod_mn2(1)_mod_k(1) OR G1G01-5021-MONOMER_mod_mn2(1)_mod_nh4(1)
PAPPT3	G1G01-1421-MONOMER
PAPSR	CPLX_APSR-0 OR CPLX_APSR-1 OR CPLX_APSR-2
PAPSR2	CPLX_APSR2-0 OR CPLX_APSR2-1
PB2abcpp	G1G01-5484-MONOMER
PB2t5	CPLX1G01-200
PB2t6	CPLX1G01-200
PC	CPLX1G01-133
PC11M	G1G01-3643-MONOMER
PC17M	G1G01-5166-MONOMER
PC20M	G1G01-5167-MONOMER
PC6AR	G1G01-5172-MONOMER
PC6YM	G1G01-5170-MONOMER
PC8XM	G1G01-5168-MONOMER
PCADYOX	CPLX1G01-136
PDE4	G1G01-1862-MONOMER OR G1G01-1222-MONOMER OR G1G01-3668-MONOMER OR G1G01-988-MONOMER
PDH	CPLX1G01-125_mod_mg2(1)_mod_fad(1)_mod_thmpp(1)_mod_lipoyl(1) OR CPLX_PDH-0
PDHa	CPLX1G01-123
PDHbr	G1G01-371-MONOMER
PDHcr	G1G01-5722-MONOMER OR CPLX1G01-124
PDX5POi	G1G01-1207-MONOMER_mod_fmn(1)
PDX5PS	CPLX_PDX5PS-0
PE120abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PE140abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PE141abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PE160abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PE161abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PE180abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PE181abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PEAL2tabc	CPLX_GCALDtabcpp-0
PEALtabc	CPLX1G01-172
PEAMNO2pp	CPLX_PEAMNO2pp-0
PEAOpp	G1G01-2855-MONOMER OR G1G01-2860-MONOMER
PEAtabcpp	G1G01-3701-MONOMER
PENTSOtex	G1G01-256-MONOMER
PERD	G1G01-2257-MONOMER
PG120abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PG140abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PG141abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PG160abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PG161abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PG180abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PG181abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PGAMT	G1G01-5042-MONOMER OR G1G01-5645-MONOMER
PGCD	G1G01-5500-MONOMER
PGI	G1G01-1911-MONOMER OR G1G01-5022-MONOMER
PGK	G1G01-5307-MONOMER
PGL	G1G01-1096-MONOMER
PGLCNDH	G1G01-3607-MONOMER
PGLYCP	G1G01-453-MONOMER_mod_mg2(1)_mod_cl(1) OR G1G01-1865-MONOMER
PGM	G1G01-5400-MONOMER_mod_mn2(1)
PGMT	G1G01-1879-MONOMER OR G1G01-5645-MONOMER OR G1G01-3815-MONOMER_mod_mg2(1)
PGP120abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PGP140abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PGP141abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PGP160abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PGP161abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PGP180abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PGP181abcpp	G1G01-5278-MONOMER_mod_mg2(1)
PGPP120	G1G01-569-MONOMER_mod_mg2(1)
PGPP120pp	G1G01-569-MONOMER_mod_mg2(1)
PGPP140	G1G01-569-MONOMER_mod_mg2(1)
PGPP140pp	G1G01-569-MONOMER_mod_mg2(1)
PGPP141	G1G01-569-MONOMER_mod_mg2(1)
PGPP141pp	G1G01-569-MONOMER_mod_mg2(1)
PGPP160	G1G01-569-MONOMER_mod_mg2(1)
PGPP160pp	G1G01-569-MONOMER_mod_mg2(1)
PGPP161	G1G01-569-MONOMER_mod_mg2(1)
PGPP161pp	G1G01-569-MONOMER_mod_mg2(1)
PGPP180	G1G01-569-MONOMER_mod_mg2(1)
PGPP180pp	G1G01-569-MONOMER_mod_mg2(1)
PGPP181	G1G01-569-MONOMER_mod_mg2(1)
PGPP181pp	G1G01-569-MONOMER_mod_mg2(1)
PGSA120	G1G01-4364-MONOMER_mod_mg2(1)
PGSA140	G1G01-4364-MONOMER_mod_mg2(1)
PGSA141	G1G01-4364-MONOMER_mod_mg2(1)
PGSA160	G1G01-4364-MONOMER_mod_mg2(1)
PGSA161	G1G01-4364-MONOMER_mod_mg2(1)
PGSA180	G1G01-4364-MONOMER_mod_mg2(1)
PGSA181	G1G01-4364-MONOMER_mod_mg2(1)
PHADPC100	G1G01-5349-MONOMER
PHADPC101	G1G01-5349-MONOMER
PHADPC120	G1G01-5349-MONOMER
PHADPC121	G1G01-5349-MONOMER
PHADPC121d6	G1G01-5349-MONOMER
PHADPC140	G1G01-5349-MONOMER
PHADPC141	G1G01-5349-MONOMER
PHADPC141d5	G1G01-5349-MONOMER
PHADPC142	G1G01-5349-MONOMER
PHADPC40	G1G01-5349-MONOMER
PHADPC50	G1G01-5349-MONOMER
PHADPC60	G1G01-5349-MONOMER
PHADPC70	G1G01-5349-MONOMER
PHADPC80	G1G01-5349-MONOMER
PHADPC90	G1G01-5349-MONOMER
PHADPCP100	G1G01-5349-MONOMER
PHADPCP40	G1G01-5349-MONOMER
PHADPCP50	G1G01-5349-MONOMER
PHADPCP60	G1G01-5349-MONOMER
PHADPCP70	G1G01-5349-MONOMER
PHADPCP80	G1G01-5349-MONOMER
PHADPCP90	G1G01-5349-MONOMER
PHADPCT40	G1G01-5349-MONOMER
PHADPCT60	G1G01-5349-MONOMER
PHAP2C100	G1G01-5348-MONOMER OR G1G01-5350-MONOMER
PHAP2C101	G1G01-5348-MONOMER OR G1G01-5350-MONOMER
PHAP2C120	G1G01-5348-MONOMER
PHAP2C121	G1G01-5348-MONOMER
PHAP2C121d6	G1G01-5348-MONOMER
PHAP2C140	G1G01-5348-MONOMER
PHAP2C141	G1G01-5348-MONOMER
PHAP2C141d5	G1G01-5348-MONOMER
PHAP2C142	G1G01-5348-MONOMER
PHAP2C60	G1G01-5348-MONOMER OR G1G01-5350-MONOMER
PHAP2C80	G1G01-5348-MONOMER OR G1G01-5350-MONOMER
PHAPC40	G1G01-5348-MONOMER OR G1G01-5350-MONOMER
PHAPC50	G1G01-5350-MONOMER OR G1G01-5348-MONOMER
PHAPC70	G1G01-5350-MONOMER OR G1G01-5348-MONOMER
PHAPC90	G1G01-5350-MONOMER OR G1G01-5348-MONOMER
PHAPCP100	G1G01-5348-MONOMER
PHAPCP40	G1G01-5348-MONOMER
PHAPCP50	G1G01-5350-MONOMER OR G1G01-5348-MONOMER
PHAPCP60	G1G01-5348-MONOMER
PHAPCP70	G1G01-5348-MONOMER
PHAPCP80	G1G01-5348-MONOMER
PHAPCP90	G1G01-5348-MONOMER
PHAPCT40	G1G01-5348-MONOMER OR G1G01-5350-MONOMER
PHAPCT60	G1G01-5348-MONOMER OR G1G01-5350-MONOMER
PHEDCAtexi	G1G01-1787-MONOMER
PHEHPAtexi	G1G01-1787-MONOMER
PHEHXAtexi	G1G01-1787-MONOMER
PHEME2abcpp	CPLX_PHEME2abcpp-0
PHEMEabcpp	CPLX_PHEMEabcpp-0
PHEMEtonex	CPLX_PHEMEtonex-0
PHENONAtexi	G1G01-1787-MONOMER
PHEOCTAtexi	G1G01-1787-MONOMER
PHEPTtexi	G1G01-1787-MONOMER
PHET	G1G01-5628-MONOMER OR G1G01-4715-MONOMER OR G1G01-2392-MONOMER
PHETA1	G1G01-2098-MONOMER OR G1G01-3827-MONOMER_mod_pydx5p(1)
PHETHPTOX3	CPLX_PHETHPTOX3-0
PHETRS	CPLX1G01-137_mod_mg2(1)
PHEt2rpp	G1G01-4795-MONOMER OR G1G01-4798-MONOMER OR G1G01-1001-MONOMER
PHNACH	G1G01-758-MONOMER
PIabc	G1G01-2840-MONOMER OR G1G01-5682-MONOMER
PIt2rpp	G1G01-1463-MONOMER OR G1G01-4370-MONOMER
PIt7ipp	G1G01-152-MONOMER
PItex	G1G01-39-MONOMER
PIuabcpp	CPLX_PIuabcpp-0 OR CPLX_PIuabcpp-1
PLCTI1	G1G01-2539-MONOMER
PLCTI2	G1G01-2539-MONOMER
PLCTI3	G1G01-2539-MONOMER
PLCTI4	G1G01-2539-MONOMER
PLCTI5	G1G01-2539-MONOMER
PLCTI6	G1G01-2539-MONOMER
PLPSLpp	G1G01-5279-MONOMER
PLPSabctex	CPLX_PLPSabctex-0
PMANM	G1G01-1879-MONOMER OR G1G01-5645-MONOMER
PMEACPE	G1G01-398-MONOMER
PMPK	G1G01-5119-MONOMER
PNTK	G1G01-477-MONOMER
PNTOt4pp	G1G01-4827-MONOMER
PPA	G1G01-588-MONOMER_mod_mg2(1) OR G1G01-1717-MONOMER_mod_cobalt2(1) OR G1G01-5566-MONOMER_mod_mg2(1)
PPA2	G1G01-5566-MONOMER_mod_mg2(1)
PPBNGS	G1G01-3552-MONOMER OR G1G01-3092-MONOMER_mod_zn2(1)
PPC	G1G01-1596-MONOMER_mod_mg2(1)
PPCDC	G1G01-5643-MONOMER_mod_fmn(1) OR G1G01-5643-MONOMER_mod_mg2(1)
PPCSCT	G1G01-161-MONOMER
PPGPPDP	G1G01-5659-MONOMER_mod_mn2(1)
PPItex_1	G1G01-39-MONOMER
PPIuabcpp	CPLX_PIuabcpp-1 OR CPLX_PIuabcpp-0
PPK	G1G01-5567-MONOMER
PPK2	G1G01-5567-MONOMER
PPK50_B	G1G01-5567-MONOMER
PPK50r	G1G01-5567-MONOMER
PPM	G1G01-1879-MONOMER OR G1G01-5645-MONOMER
PPNCL2	G1G01-5643-MONOMER_mod_fmn(1) OR G1G01-5643-MONOMER_mod_mg2(1)
PPND	G1G01-1872-MONOMER
PPNDH	G1G01-1871-MONOMER
PPPGO	G1G01-207-MONOMER
PPRGL	G1G01-5160-MONOMER_mod_mg2(1)
PPS	G1G01-2220-MONOMER_mod_mg2(1)
PPTRNACT	G1G01-2039-MONOMER
PQQAC	CPLX_PQQAC-0
PQQFEP	G1G01-416-MONOMER
PQQH2S	G1G01-413-MONOMER
PRAIS	G1G01-1763-MONOMER_mod_k(1)_mod_mg2(1)
PRAIi_copy1	G1G01-2125-MONOMER
PRAIi_copy2	G1G01-2125-MONOMER
PRAMPC_copy1	G1G01-5359-MONOMER
PRAMPC_copy2	G1G01-3550-MONOMER OR G1G01-5359-MONOMER
PRASCSi_copy1	G1G01-1326-MONOMER
PRASCSi_copy2	G1G01-1326-MONOMER
