Complex,Complex_compartment,Protein,Protein_compartment,translocase_pathway
G1G01-5395-MONOMER,Inner_Membrane,PP_5051(),Inner_Membrane,s
G1G01-3659-MONOMER,Inner_Membrane,PP_3426(),Inner_Membrane,s
G1G01-5735-MONOMER,Outer_Membrane,PP_5379(),Outer_Membrane,s
G1G01-3994-MONOMER,Inner_Membrane,PP_3741(),Inner_Membrane,s
G1G01-4335-MONOMER,Membrane,PP_4070(),Membrane,s
G1G01-1033-MONOMER,Inner_Membrane,PP_0959(),Inner_Membrane,s
G1G01-138-MONOMER,Inner_Membrane,PP_0132(),Inner_Membrane,s
G1G01-572-MONOMER,Inner_Membrane,PP_0523(),Inner_Membrane,s
G1G01-4664-MONOMER,Periplasm,PP_4386(),Periplasm,s
G1G01-1365-MONOMER,Periplasm,PP_1278(),Periplasm,s
G1G01-2954-MONOMER,Inner_Membrane,PP_2774(),Inner_Membrane,s
G1G01-5365-MONOMER,Inner_Membrane,PP_5020(),Inner_Membrane,s
G1G01-3628-MONOMER,Outer_Membrane,PP_3397(),Outer_Membrane,s
G1G01-190-MONOMER,Inner_Membrane,PP_0172(),Inner_Membrane,s
G1G01-1350-MONOMER,Outer_Membrane,PP_1263(),Outer_Membrane,s
G1G01-294-MONOMER,Outer_Membrane,PP_0272(),Outer_Membrane,s
G1G01-5006-MONOMER,Inner_Membrane,PP_4687(),Inner_Membrane,s
G1G01-3276-MONOMER,Periplasm,PP_3081(),Periplasm,s
G1G01-3613-MONOMER,Inner_Membrane,PP_3382(),Inner_Membrane,s
G1G01-5691-MONOMER,Inner_Membrane,PP_5335(),Inner_Membrane,s
G1G01-4635-MONOMER,Inner_Membrane,PP_4356(),Inner_Membrane,s
G1G01-1335-MONOMER,Inner_Membrane,PP_1248(),Inner_Membrane,s
G1G01-326-MONOMER,Inner_Membrane,PP_0295(),Inner_Membrane,s
G1G01-36-MONOMER,Inner_Membrane,PP_0034(),Inner_Membrane,s
G1G01-5677-MONOMER,Inner_Membrane,PP_5321(),Inner_Membrane,s
G1G01-1318-MONOMER,Periplasm,PP_1232(),Periplasm,s
G1G01-1658-MONOMER,Inner_Membrane,PP_1564(),Inner_Membrane,s
G1G01-4261-MONOMER,Inner_Membrane,PP_3994(),Inner_Membrane,s
G1G01-4604-MONOMER,Inner_Membrane,PP_4326(),Inner_Membrane,s
G1G01-3570-MONOMER,Inner_Membrane,PP_3337(),Inner_Membrane,s
G1G01-2194-MONOMER,Inner_Membrane,PP_2056(),Inner_Membrane,s
G1G01-2540-MONOMER,Inner_Membrane,PP_2377(),Inner_Membrane,s
G1G01-3893-MONOMER,Inner_Membrane,PP_3655(),Inner_Membrane,s
G1G01-423-MONOMER,Inner_Membrane,PP_0386(),Inner_Membrane,s
G1G01-1270-MONOMER,Inner_Membrane,PP_1188(),Inner_Membrane,s
G1G01-4579-MONOMER,Inner_Membrane,PP_4302(),Inner_Membrane,s
G1G01-5619-MONOMER,Inner_Membrane,PP_5262(),Inner_Membrane,s
G1G01-3879-MONOMER,Inner_Membrane,PP_3641(),Inner_Membrane,s
G1G01-2165-MONOMER,Inner_Membrane,PP_2029(),Inner_Membrane,s
G1G01-1255-MONOMER,Outer_Membrane,PP_1173(),Outer_Membrane,s
G1G01-2510-MONOMER,Inner_Membrane,PP_2348(),Inner_Membrane,s
G1G01-4914-MONOMER,Outer_Membrane,PP_4606(),Outer_Membrane,s
G1G01-319-MONOMER,Inner_Membrane,PP_0288(),Inner_Membrane,s
G1G01-5266-MONOMER,Outer_Membrane,PP_4923(),Outer_Membrane,s
G1G01-3525-MONOMER,Inner_Membrane,PP_3295(),Inner_Membrane,s
G1G01-215-MONOMER,Inner_Membrane,PP_0198(),Inner_Membrane,s
G1G01-4548-MONOMER,Inner_Membrane,PP_4272(),Inner_Membrane,s
G1G01-2839-MONOMER,Inner_Membrane,PP_2658(),Inner_Membrane,s
G1G01-3847-MONOMER,Inner_Membrane,PP_3609(),Inner_Membrane,s
G1G01-2129-MONOMER,Inner_Membrane,PP_1999(),Inner_Membrane,s
G1G01-1218-MONOMER,Inner_Membrane,PP_1140(),Inner_Membrane,s
G1G01-2479-MONOMER,Periplasm,PP_2318(),Periplasm,s
G1G01-5233-MONOMER,Membrane,PP_4891(),Membrane,s
G1G01-3832-MONOMER,Inner_Membrane,PP_3595(),Inner_Membrane,s
G1G01-2114-MONOMER,Inner_Membrane,PP_1983(),Inner_Membrane,s
G1G01-1206-MONOMER,Inner_Membrane,PP_1128(),Inner_Membrane,s
G1G01-1553-MONOMER,Inner_Membrane,PP_1461(),Inner_Membrane,s
G1G01-5555-MONOMER,Inner_Membrane,PP_5207(),Inner_Membrane,s
G1G01-3818-MONOMER,Inner_Membrane,PP_3581(),Inner_Membrane,s
G1G01-695-MONOMER,Inner_Membrane,PP_0632(),Inner_Membrane,s
G1G01-4852-MONOMER,Outer_Membrane,PP_4544(),Outer_Membrane,s
G1G01-520-MONOMER,Inner_Membrane,PP_0474(),Inner_Membrane,s
G1G01-554-MONOMER,Periplasm,PP_0505(),Periplasm,s
G1G01-3803-MONOMER,Inner_Membrane,PP_3566(),Inner_Membrane,s
G1G01-2778-MONOMER,Inner_Membrane,PP_2596(),Inner_Membrane,s
G1G01-1524-MONOMER,Inner_Membrane,PP_1432(),Inner_Membrane,s
G1G01-3450-MONOMER,Periplasm,PP_3228(),Periplasm,s
G1G01-5524-MONOMER,Inner_Membrane,PP_5179(),Inner_Membrane,s
G1G01-379-MONOMER,Membrane,PP_0346(),Membrane,s
G1G01-661-MONOMER,Inner_Membrane,PP_0604(),Inner_Membrane,s
G1G01-242-MONOMER,Inner_Membrane,PP_0220(),Inner_Membrane,s
G1G01-2763-MONOMER,Inner_Membrane,PP_2581(),Inner_Membrane,s
G1G01-1162-MONOMER,Inner_Membrane,PP_1089(),Inner_Membrane,s
G1G01-151-MONOMER,Membrane,PP_0144(),Membrane,s
G1G01-3435-MONOMER,Inner_Membrane,PP_3213(),Inner_Membrane,s
G1G01-988-MONOMER,Inner_Membrane,PP_0914(),Inner_Membrane,s
G1G01-4804-MONOMER,Inner_Membrane,PP_4501(),Inner_Membrane,s
G1G01-1841-MONOMER,Inner_Membrane,PP_1740(),Inner_Membrane,s
G1G01-5496-MONOMER,Inner_Membrane,PP_5151(),Inner_Membrane,s
G1G01-4096-MONOMER,Inner_Membrane,PP_3837(),Inner_Membrane,s
G1G01-2389-MONOMER,Periplasm,PP_2243(),Periplasm,s
G1G01-1133-MONOMER,Membrane,PP_1060(),Membrane,s
G1G01-3069-MONOMER,Membrane,PP_2889(),Membrane,s
G1G01-5142-MONOMER,Inner_Membrane,PP_4805(),Inner_Membrane,s
G1G01-5481-MONOMER,Inner_Membrane,PP_5136(),Inner_Membrane,s
G1G01-4080-MONOMER,Periplasm,PP_3822(),Periplasm,s
G1G01-959-MONOMER,Inner_Membrane,PP_0884(),Inner_Membrane,s
G1G01-4426-MONOMER,Inner_Membrane,PP_4160(),Inner_Membrane,s
G1G01-1119-MONOMER,Outer_Membrane,PP_1046(),Outer_Membrane,s
G1G01-1466-MONOMER,Inner_Membrane,PP_1376(),Inner_Membrane,s
G1G01-6-MONOMER,Inner_Membrane,PP_0006(),Inner_Membrane,s
G1G01-944-MONOMER,Inner_Membrane,PP_0869(),Inner_Membrane,s
G1G01-2701-MONOMER,Outer_Membrane,PP_2517(),Outer_Membrane,s
G1G01-3039-MONOMER,Inner_Membrane,PP_2860(),Inner_Membrane,s
G1G01-3377-MONOMER,Inner_Membrane,PP_3158(),Inner_Membrane,s
G1G01-5450-MONOMER,Inner_Membrane,PP_5106(),Inner_Membrane,s
G1G01-3715-MONOMER,Membrane,PP_3480(),Membrane,s
G1G01-1991-MONOMER,Membrane,PP_1882(),Membrane,s
G1G01-585-MONOMER,Outer_Membrane,PP_0535(),Outer_Membrane,s
G1G01-4398-MONOMER,Inner_Membrane,PP_4131(),Inner_Membrane,s
G1G01-1090-MONOMER,Inner_Membrane,PP_1017(),Inner_Membrane,s
G1G01-370-MONOMER,Inner_Membrane,PP_0337(),Inner_Membrane,s
G1G01-5778-MONOMER,Inner_Membrane,PP_5412(),Inner_Membrane,s
G1G01-4034-MONOMER,Inner_Membrane,PP_3780(),Inner_Membrane,s
G1G01-1076-MONOMER,Inner_Membrane,PP_1003(),Inner_Membrane,s
G1G01-5084-MONOMER,Inner_Membrane,PP_4750(),Inner_Membrane,s
G1G01-3686-MONOMER,Inner_Membrane,PP_3452(),Inner_Membrane,s
G1G01-1405-MONOMER,Inner_Membrane,PP_1318(),Inner_Membrane,s
G1G01-175-MONOMER,Outer_Membrane,PP_0160(),Outer_Membrane,s
G1G01-3670-MONOMER,Inner_Membrane,PP_3437(),Inner_Membrane,s
G1G01-1941-MONOMER,Inner_Membrane,PP_1836(),Inner_Membrane,s
G1G01-4004-MONOMER,Inner_Membrane,PP_3751(),Inner_Membrane,s
G1G01-886-MONOMER,Inner_Membrane,PP_0813(),Inner_Membrane,s
G1G01-2295-MONOMER,Inner_Membrane,PP_2154(),Inner_Membrane,s
G1G01-3317-MONOMER,Membrane,PP_3108(),Membrane,s
G1G01-1734-MONOMER,Inner_Membrane,PP_1636(),Inner_Membrane,s
G1G01-5392-MONOMER,Inner_Membrane,PP_5047(),Inner_Membrane,s
G1G01-3656-MONOMER,Inner_Membrane,PP_3423(),Inner_Membrane,s
G1G01-2626-MONOMER,Inner_Membrane,PP_2456(),Inner_Membrane,s
G1G01-4676-MONOMER,Inner_Membrane,PP_4398(),Inner_Membrane,s
G1G01-3641-MONOMER,Membrane,PP_3408(),Membrane,s
G1G01-261-MONOMER,Inner_Membrane,PP_0239(),Inner_Membrane,s
G1G01-4661-MONOMER,Periplasm,PP_4383(),Periplasm,s
G1G01-1362-MONOMER,Membrane,PP_1275(),Membrane,s
G1G01-3288-MONOMER,Inner_Membrane,PP_3091(),Inner_Membrane,s
G1G01-5362-MONOMER,Inner_Membrane,PP_5017(),Inner_Membrane,s
G1G01-1001-MONOMER,Inner_Membrane,PP_0927(),Inner_Membrane,s
G1G01-4647-MONOMER,Inner_Membrane,PP_4369(),Inner_Membrane,s
G1G01-4632-MONOMER,Inner_Membrane,PP_4353(),Inner_Membrane,s
G1G01-2583-MONOMER,Inner_Membrane,PP_2419(),Inner_Membrane,s
G1G01-2922-MONOMER,Inner_Membrane,PP_2741(),Inner_Membrane,s
G1G01-5674-MONOMER,Inner_Membrane,PP_5318(),Inner_Membrane,s
G1G01-812-MONOMER,Outer_Membrane,PP_0737(),Outer_Membrane,s
G1G01-1315-MONOMER,Inner_Membrane,PP_1229(),Inner_Membrane,s
G1G01-4970-MONOMER,Membrane,PP_4657(),Membrane,s
G1G01-5318-MONOMER,Inner_Membrane,PP_4974(),Inner_Membrane,s
G1G01-799-MONOMER,Outer_Membrane,PP_0724(),Outer_Membrane,s
G1G01-2205-MONOMER,Inner_Membrane,PP_2067(),Inner_Membrane,s
G1G01-4259-MONOMER,Inner_Membrane,PP_3992(),Inner_Membrane,s
G1G01-4601-MONOMER,Inner_Membrane,PP_4323(),Inner_Membrane,s
G1G01-4956-MONOMER,Inner_Membrane,PP_4643(),Inner_Membrane,s
G1G01-5303-MONOMER,Inner_Membrane,PP_4959(),Inner_Membrane,s
G1G01-3230-MONOMER,Inner_Membrane,PP_3040(),Inner_Membrane,s
G1G01-783-MONOMER,Inner_Membrane,PP_0709(),Inner_Membrane,s
G1G01-3904-MONOMER,Inner_Membrane,PP_3666(),Inner_Membrane,s
G1G01-1282-MONOMER,Inner_Membrane,PP_1200(),Inner_Membrane,s
G1G01-2742-MONOMER,Inner_Membrane,PP_2559(),Inner_Membrane,s
G1G01-3216-MONOMER,Membrane,PP_3030(),Membrane,s
G1G01-3890-MONOMER,Inner_Membrane,PP_3652(),Inner_Membrane,s
G1G01-2523-MONOMER,Inner_Membrane,PP_2360(),Inner_Membrane,s
G1G01-2865-MONOMER,Inner_Membrane,PP_2684(),Inner_Membrane,s
G1G01-5278-MONOMER,Inner_Membrane,PP_4935(),Inner_Membrane,s
G1G01-1252-MONOMER,Periplasm,PP_1169(),Periplasm,s
G1G01-3522-MONOMER,Inner_Membrane,PP_3292(),Inner_Membrane,s
G1G01-3861-MONOMER,Inner_Membrane,PP_3623(),Inner_Membrane,s
G1G01-740-MONOMER,Periplasm,PP_0668(),Periplasm,s
G1G01-4198-MONOMER,Inner_Membrane,PP_3931(),Inner_Membrane,s
G1G01-1234-MONOMER,Inner_Membrane,PP_1154(),Inner_Membrane,s
G1G01-1230-MONOMER,Inner_Membrane,PP_1151(),Inner_Membrane,s
G1G01-2752-MONOMER,Inner_Membrane,PP_2569(),Inner_Membrane,s
G1G01-723-MONOMER,Inner_Membrane,PP_0652(),Inner_Membrane,s
G1G01-1215-MONOMER,Inner_Membrane,PP_1137(),Inner_Membrane,s
G1G01-2819-MONOMER,Outer_Membrane,PP_2638(),Outer_Membrane,s
G1G01-5230-MONOMER,Inner_Membrane,PP_4888(),Inner_Membrane,s
G1G01-3491-MONOMER,Inner_Membrane,PP_3264(),Inner_Membrane,s
G1G01-5568-MONOMER,Inner_Membrane,PP_5218(),Inner_Membrane,s
G1G01-383-MONOMER,Inner_Membrane,PP_0349(),Inner_Membrane,s
G1G01-707-MONOMER,Membrane,PP_5450(),Membrane,s
G1G01-1550-MONOMER,Inner_Membrane,PP_1458(),Inner_Membrane,s
G1G01-5552-MONOMER,Membrane,PP_5204(),Membrane,s
G1G01-692-MONOMER,Inner_Membrane,PP_0629(),Inner_Membrane,s
G1G01-119-MONOMER,Inner_Membrane,PP_0114(),Inner_Membrane,s
G1G01-1536-MONOMER,Inner_Membrane,PP_1444(),Inner_Membrane,s
G1G01-3123-MONOMER,Periplasm,PP_2943(),Periplasm,s
G1G01-1883-MONOMER,Inner_Membrane,PP_1781(),Inner_Membrane,s
G1G01-2775-MONOMER,Inner_Membrane,PP_2593(),Inner_Membrane,s
G1G01-1521-MONOMER,Periplasm,PP_1429(),Periplasm,s
G1G01-5183-MONOMER,Inner_Membrane,PP_4843(),Inner_Membrane,s
G1G01-116-MONOMER,Inner_Membrane,PP_0111(),Inner_Membrane,s
G1G01-4817-MONOMER,Outer_Membrane,PP_4514(),Outer_Membrane,s
G1G01-1507-MONOMER,Inner_Membrane,PP_1415(),Inner_Membrane,s
G1G01-3432-MONOMER,Inner_Membrane,PP_3210(),Inner_Membrane,s
G1G01-3771-MONOMER,Periplasm,PP_3535(),Periplasm,s
G1G01-4107-MONOMER,Inner_Membrane,PP_3847(),Inner_Membrane,s
G1G01-240-MONOMER,Inner_Membrane,PP_0218(),Inner_Membrane,s
G1G01-1492-MONOMER,Inner_Membrane,PP_1402(),Inner_Membrane,s
G1G01-3080-MONOMER,Periplasm,PP_2901(),Periplasm,s
G1G01-1839-MONOMER,Membrane,PP_1738(),Membrane,s
G1G01-5493-MONOMER,Inner_Membrane,PP_5148(),Inner_Membrane,s
G1G01-3757-MONOMER,Inner_Membrane,PP_3521(),Inner_Membrane,s
G1G01-2782-MONOMER,Inner_Membrane,PP_2600(),Inner_Membrane,s
G1G01-625-MONOMER,Inner_Membrane,PP_0575(),Inner_Membrane,s
G1G01-2386-MONOMER,Inner_Membrane,PP_2240(),Inner_Membrane,s
G1G01-273-MONOMER,Inner_Membrane,PP_0251(),Inner_Membrane,s
G1G01-4785-MONOMER,Inner_Membrane,PP_4484(),Inner_Membrane,s
G1G01-1478-MONOMER,Inner_Membrane,PP_1388(),Inner_Membrane,s
G1G01-3066-MONOMER,Inner_Membrane,PP_2886(),Inner_Membrane,s
G1G01-3402-MONOMER,Inner_Membrane,PP_3182(),Inner_Membrane,s
G1G01-1824-MONOMER,Inner_Membrane,PP_1723(),Inner_Membrane,s
G1G01-5478-MONOMER,Inner_Membrane,PP_5133(),Inner_Membrane,s
G1G01-2016-MONOMER,Inner_Membrane,PP_1905(),Inner_Membrane,s
G1G01-956-MONOMER,Inner_Membrane,PP_0881(),Inner_Membrane,s
G1G01-2367-MONOMER,Inner_Membrane,PP_2227(),Inner_Membrane,s
G1G01-1463-MONOMER,Inner_Membrane,PP_1373(),Inner_Membrane,s
G1G01-3051-MONOMER,Inner_Membrane,PP_2872(),Inner_Membrane,s
G1G01-3389-MONOMER,Inner_Membrane,PP_3169(),Inner_Membrane,s
G1G01-181-MONOMER,Inner_Membrane,PP_0166(),Inner_Membrane,s
G1G01-941-MONOMER,Inner_Membrane,PP_0866(),Inner_Membrane,s
G1G01-27-MONOMER,Inner_Membrane,PP_0026(),Inner_Membrane,s
G1G01-3374-MONOMER,Outer_Membrane,PP_3155(),Outer_Membrane,s
G1G01-1791-MONOMER,Membrane,PP_1694(),Membrane,s
G1G01-1989-MONOMER,Outer_Membrane,PP_1880(),Outer_Membrane,s
G1G01-927-MONOMER,Membrane,PP_0852(),Membrane,s
G1G01-4395-MONOMER,Inner_Membrane,PP_4128(),Inner_Membrane,s
G1G01-1088-MONOMER,Periplasm,PP_1015(),Periplasm,s
G1G01-336-MONOMER,Inner_Membrane,PP_0304(),Inner_Membrane,s
G1G01-3698-MONOMER,Outer_Membrane,PP_3464(),Outer_Membrane,s
G1G01-197-MONOMER,Outer_Membrane,PP_0179(),Outer_Membrane,s
G1G01-912-MONOMER,Outer_Membrane,PP_0837(),Outer_Membrane,s
G1G01-1418-MONOMER,Inner_Membrane,PP_1331(),Inner_Membrane,s
G1G01-3006-MONOMER,Inner_Membrane,PP_2826(),Inner_Membrane,s
G1G01-3345-MONOMER,Inner_Membrane,PP_3127(),Inner_Membrane,s
G1G01-1761-MONOMER,Periplasm,PP_1663(),Periplasm,s
G1G01-1954-MONOMER,Membrane,PP_1849(),Membrane,s
G1G01-4017-MONOMER,Outer_Membrane,PP_3764(),Outer_Membrane,s
G1G01-898-MONOMER,Inner_Membrane,PP_0824(),Inner_Membrane,s
G1G01-2654-MONOMER,Inner_Membrane,PP_2479(),Inner_Membrane,s
G1G01-2993-MONOMER,Inner_Membrane,PP_2813(),Inner_Membrane,s
G1G01-5064-MONOMER,Inner_Membrane,PP_4736(),Inner_Membrane,s
G1G01-3668-MONOMER,Inner_Membrane,PP_3435(),Inner_Membrane,s
G1G01-5744-MONOMER,Inner_Membrane,PP_5386(),Inner_Membrane,s
G1G01-539-MONOMER,Inner_Membrane,PP_0491(),Inner_Membrane,s
G1G01-3653-MONOMER,Inner_Membrane,PP_3420(),Inner_Membrane,s
G1G01-1924-MONOMER,Inner_Membrane,PP_1819(),Inner_Membrane,s
G1G01-573-MONOMER,Periplasm,PP_0524(),Periplasm,s
G1G01-869-MONOMER,Inner_Membrane,PP_0795(),Inner_Membrane,s
G1G01-2623-MONOMER,Periplasm,PP_2453(),Periplasm,s
G1G01-1028-MONOMER,Periplasm,PP_0954(),Periplasm,s
G1G01-1374-MONOMER,Inner_Membrane,PP_1287(),Inner_Membrane,s
G1G01-33-MONOMER,Membrane,PP_0031(),Membrane,s
G1G01-2607-MONOMER,Inner_Membrane,PP_2440(),Inner_Membrane,s
G1G01-2949-MONOMER,Inner_Membrane,PP_2769(),Inner_Membrane,s
G1G01-5015-MONOMER,Inner_Membrane,PP_4695(),Inner_Membrane,s
G1G01-536-MONOMER,Periplasm,PP_0489(),Periplasm,s
G1G01-3622-MONOMER,Inner_Membrane,PP_3391(),Inner_Membrane,s
G1G01-2593-MONOMER,Inner_Membrane,PP_2428(),Inner_Membrane,s
G1G01-2934-MONOMER,Inner_Membrane,PP_2753(),Inner_Membrane,s
G1G01-327-MONOMER,Inner_Membrane,PP_0296(),Inner_Membrane,s
G1G01-3608-MONOMER,Inner_Membrane,PP_3377(),Inner_Membrane,s
G1G01-5686-MONOMER,Inner_Membrane,PP_5330(),Inner_Membrane,s
G1G01-2232-MONOMER,Inner_Membrane,PP_2094(),Inner_Membrane,s
G1G01-292-MONOMER,Inner_Membrane,PP_0270(),Inner_Membrane,s
G1G01-4982-MONOMER,Outer_Membrane,PP_4669(),Outer_Membrane,s
G1G01-81-MONOMER,Inner_Membrane,PP_0076(),Inner_Membrane,s
G1G01-4270-MONOMER,Periplasm,PP_4003(),Periplasm,s
G1G01-4613-MONOMER,Inner_Membrane,PP_4335(),Inner_Membrane,s
G1G01-2565-MONOMER,Inner_Membrane,PP_2402(),Inner_Membrane,s
G1G01-2905-MONOMER,Inner_Membrane,PP_2724(),Inner_Membrane,s
G1G01-5315-MONOMER,Outer_Membrane,PP_4971(),Outer_Membrane,s
G1G01-2202-MONOMER,Inner_Membrane,PP_2064(),Inner_Membrane,s
G1G01-46-MONOMER,Outer_Membrane,PP_0045(),Outer_Membrane,s
G1G01-255-MONOMER,Periplasm,PP_0233(),Periplasm,s
G1G01-3901-MONOMER,Inner_Membrane,PP_3663(),Inner_Membrane,s
G1G01-4588-MONOMER,Inner_Membrane,PP_4311(),Inner_Membrane,s
G1G01-3549-MONOMER,Inner_Membrane,PP_3319(),Inner_Membrane,s
G1G01-5628-MONOMER,Inner_Membrane,PP_5270(),Inner_Membrane,s
G1G01-4224-MONOMER,Inner_Membrane,PP_3959(),Inner_Membrane,s
G1G01-1608-MONOMER,Inner_Membrane,PP_1517(),Inner_Membrane,s
G1G01-3534-MONOMER,Inner_Membrane,PP_3304(),Inner_Membrane,s
G1G01-5613-MONOMER,Inner_Membrane,PP_5256(),Inner_Membrane,s
G1G01-3873-MONOMER,Inner_Membrane,PP_3635(),Inner_Membrane,s
G1G01-125-MONOMER,Periplasm,PP_0120(),Periplasm,s
G1G01-2848-MONOMER,Inner_Membrane,PP_2667(),Inner_Membrane,s
G1G01-2144-MONOMER,Inner_Membrane,PP_2010(),Inner_Membrane,s
G1G01-3856-MONOMER,Inner_Membrane,PP_3618(),Inner_Membrane,s
G1G01-1228-MONOMER,Inner_Membrane,PP_1149(),Inner_Membrane,s
G1G01-1577-MONOMER,Periplasm,PP_1486(),Periplasm,s
G1G01-3502-MONOMER,Inner_Membrane,PP_3273(),Inner_Membrane,s
G1G01-3841-MONOMER,Membrane,PP_5607(),Membrane,s
G1G01-2123-MONOMER,Membrane,PP_1993(),Membrane,s
G1G01-2473-MONOMER,Outer_Membrane,PP_2312(),Outer_Membrane,s
G1G01-4524-MONOMER,Membrane,PP_4251(),Membrane,s
G1G01-2816-MONOMER,Inner_Membrane,PP_2635(),Inner_Membrane,s
G1G01-4876-MONOMER,Inner_Membrane,PP_4568(),Inner_Membrane,s
G1G01-4162-MONOMER,Membrane,PP_5644(),Membrane,s
G1G01-451-MONOMER,Inner_Membrane,PP_0414(),Inner_Membrane,s
G1G01-1200-MONOMER,Outer_Membrane,PP_1122(),Outer_Membrane,s
G1G01-1548-MONOMER,Inner_Membrane,PP_1456(),Inner_Membrane,s
G1G01-3135-MONOMER,Membrane,PP_5543(),Membrane,s
G1G01-3474-MONOMER,Inner_Membrane,PP_3250(),Inner_Membrane,s
G1G01-3812-MONOMER,Outer_Membrane,PP_3575(),Outer_Membrane,s
G1G01-2787-MONOMER,Inner_Membrane,PP_2605(),Inner_Membrane,s
G1G01-5195-MONOMER,Membrane,PP_4855(),Membrane,s
G1G01-1880-MONOMER,Inner_Membrane,PP_1778(),Inner_Membrane,s
G1G01-2772-MONOMER,Outer_Membrane,PP_2590(),Outer_Membrane,s
G1G01-1171-MONOMER,Inner_Membrane,PP_1098(),Inner_Membrane,s
G1G01-4829-MONOMER,Inner_Membrane,PP_4526(),Inner_Membrane,s
G1G01-5180-MONOMER,Inner_Membrane,PP_4840(),Inner_Membrane,s
G1G01-3445-MONOMER,Inner_Membrane,PP_3223(),Inner_Membrane,s
G1G01-5519-MONOMER,Inner_Membrane,PP_5174(),Inner_Membrane,s
G1G01-656-MONOMER,Membrane,PP_0599(),Membrane,s
G1G01-997-MONOMER,Inner_Membrane,PP_0923(),Inner_Membrane,s
G1G01-4467-MONOMER,Outer_Membrane,PP_4198(),Outer_Membrane,s
G1G01-2044-MONOMER,Inner_Membrane,PP_1929(),Inner_Membrane,s
G1G01-982-MONOMER,Inner_Membrane,PP_0908(),Inner_Membrane,s
G1G01-2398-MONOMER,Inner_Membrane,PP_2252(),Inner_Membrane,s
G1G01-445-MONOMER,Periplasm,PP_0408(),Periplasm,s
G1G01-2741-MONOMER,Outer_Membrane,PP_2558(),Outer_Membrane,s
G1G01-1142-MONOMER,Inner_Membrane,PP_1069(),Inner_Membrane,s
G1G01-149-MONOMER,Inner_Membrane,PP_0142(),Inner_Membrane,s
G1G01-3078-MONOMER,Inner_Membrane,PP_2899(),Inner_Membrane,s
G1G01-1836-MONOMER,Inner_Membrane,PP_1735(),Inner_Membrane,s
G1G01-622-MONOMER,Inner_Membrane,PP_0572(),Inner_Membrane,s
G1G01-4435-MONOMER,Inner_Membrane,PP_4168(),Inner_Membrane,s
G1G01-2727-MONOMER,Membrane,PP_2544(),Membrane,s
G1G01-1128-MONOMER,Inner_Membrane,PP_1055(),Inner_Membrane,s
G1G01-1475-MONOMER,Inner_Membrane,PP_1385(),Inner_Membrane,s
G1G01-1821-MONOMER,Inner_Membrane,PP_1720(),Inner_Membrane,s
G1G01-4075-MONOMER,Inner_Membrane,PP_3817(),Inner_Membrane,s
G1G01-953-MONOMER,Inner_Membrane,PP_0878(),Inner_Membrane,s
G1G01-1113-MONOMER,Inner_Membrane,PP_1040(),Inner_Membrane,s
G1G01-3049-MONOMER,Periplasm,PP_2870(),Periplasm,s
G1G01-594-MONOMER,Inner_Membrane,PP_0544(),Inner_Membrane,s
G1G01-4060-MONOMER,Inner_Membrane,PP_3802(),Inner_Membrane,s
G1G01-4746-MONOMER,Membrane,PP_4457(),Membrane,s
G1G01-2334-MONOMER,Outer_Membrane,PP_2193(),Outer_Membrane,s
G1G01-4392-MONOMER,Inner_Membrane,PP_4125(),Inner_Membrane,s
G1G01-143-MONOMER,Periplasm,PP_0136(),Periplasm,s
G1G01-1967-MONOMER,Inner_Membrane,PP_1863(),Inner_Membrane,s
G1G01-4714-MONOMER,Inner_Membrane,PP_4433(),Inner_Membrane,s
G1G01-3003-MONOMER,Inner_Membrane,PP_2823(),Inner_Membrane,s
G1G01-3342-MONOMER,Membrane,PP_5586(),Membrane,s
G1G01-4014-MONOMER,Inner_Membrane,PP_3761(),Inner_Membrane,s
G1G01-2651-MONOMER,Membrane,PP_5528(),Membrane,s
G1G01-1054-MONOMER,Inner_Membrane,PP_0982(),Inner_Membrane,s
G1G01-140-MONOMER,Periplasm,PP_0134(),Periplasm,s
G1G01-1744-MONOMER,Periplasm,PP_1646(),Periplasm,s
G1G01-3665-MONOMER,Inner_Membrane,PP_3432(),Inner_Membrane,s
G1G01-1936-MONOMER,Inner_Membrane,PP_1831(),Inner_Membrane,s
G1G01-5741-MONOMER,Inner_Membrane,PP_5384(),Inner_Membrane,s
G1G01-880-MONOMER,Outer_Membrane,PP_0805(),Outer_Membrane,s
G1G01-229-MONOMER,Inner_Membrane,PP_0209(),Inner_Membrane,s
G1G01-4685-MONOMER,Inner_Membrane,PP_4407(),Inner_Membrane,s
G1G01-1386-MONOMER,Inner_Membrane,PP_1299(),Inner_Membrane,s
G1G01-3650-MONOMER,Inner_Membrane,PP_3417(),Inner_Membrane,s
CPLX_TDSR1-1,Inner_Membrane,PP_4235(),Inner_Membrane,r
CPLX_TDSR2-0,Inner_Membrane,PP_4235(),Inner_Membrane,r
CPLX_DSBDR-3,Inner_Membrane,PP_4235(),Inner_Membrane,r
CPLX_DSBDR-4,Inner_Membrane,PP_4235(),Inner_Membrane,r
CPLX_DSBDR-5,Inner_Membrane,PP_4235(),Inner_Membrane,r
CPLX1G01-46,Inner_Membrane,PP_4485(),Inner_Membrane,r
CPLX_ARGabcpp-0,Inner_Membrane,PP_4485(),Inner_Membrane,r
CPLX_ARGabcpp-0,Inner_Membrane,PP_4486(),Periplasm,s
