,value
PP_4795,MONOMER
PP_4796,MONOMER
PP_4797,MONOMER
PP_4798,MONOMER
PP_4799,MONOMER
PP_4800,MONOMER
PP_4801,MONOMER
PP_4802,MONOMER
PP_4803,MONOMER
PP_4804,MONOMER
PP_4805,MONOMER
PP_4806,MONOMER
PP_4807,MONOMER
PP_4808,MONOMER
PP_4809,MONOMER
PP_4810,MONOMER
PP_4811,MONOMER
PP_4812,MONOMER
PP_4813,MONOMER
PP_4814,MONOMER
PP_4815,MONOMER
PP_4816,MONOMER
PP_4817,MONOMER
PP_4818,MONOMER
PP_4819,MONOMER
PP_4820,MONOMER
PP_4821,MONOMER
PP_4822,MONOMER
PP_4823,MONOMER
PP_4824,MONOMER
PP_4825,MONOMER
PP_4826,MONOMER
PP_4827,MONOMER
PP_4828,MONOMER
PP_4829,MONOMER
PP_4830,MONOMER
PP_4831,MONOMER
PP_4832,MONOMER
PP_4833,MONOMER
PP_4834,MONOMER
PP_4835,MONOMER
PP_4836,MONOMER
PP_4837,MONOMER
PP_4838,MONOMER
PP_4839,MONOMER
PP_4840,MONOMER
PP_4841,MONOMER
PP_4842,MONOMER
PP_4843,MONOMER
PP_4844,MONOMER
PP_4845,MONOMER
PP_4846,MONOMER
PP_4847,MONOMER
PP_4848,MONOMER
PP_4849,MONOMER
PP_4850,MONOMER
PP_4851,MONOMER
PP_4852,MONOMER
PP_4853,MONOMER
PP_4854,MONOMER
PP_4855,MONOMER
PP_4856,MONOMER
PP_4857,MONOMER
PP_4858,MONOMER
PP_4859,MONOMER
PP_4860,MONOMER
PP_4861,MONOMER
PP_4862,MONOMER
PP_4863,MONOMER
PP_4864,MONOMER
PP_4865,MONOMER
PP_4866,MONOMER
PP_4867,MONOMER
PP_4868,MONOMER
PP_4869,MONOMER
PP_4870,MONOMER
PP_4871,MONOMER
PP_4872,MONOMER
PP_4873,MONOMER
PP_4874,MONOMER
PP_4875,MONOMER
PP_4876,MONOMER
PP_4877,MONOMER
PP_4879,MONOMER
PP_4880,MONOMER
PP_4881,MONOMER
PP_4882,MONOMER
PP_4885,MONOMER
PP_4886,MONOMER
PP_4887,MONOMER
PP_4888,MONOMER
PP_4889,MONOMER
PP_4890,MONOMER
PP_4891,MONOMER
PP_4892,MONOMER
PP_4893,MONOMER
PP_4894,MONOMER
PP_4895,MONOMER
PP_4896,MONOMER
PP_4897,MONOMER
PP_4898,MONOMER
PP_4899,MONOMER
PP_4900,MONOMER
PP_4901,MONOMER
PP_4902,MONOMER
PP_4903,MONOMER
PP_4904,MONOMER
PP_4905,MONOMER
PP_4906,MONOMER
PP_4907,MONOMER
PP_4908,MONOMER
PP_4909,MONOMER
PP_4910,MONOMER
PP_4911,MONOMER
PP_4912,MONOMER
PP_4913,MONOMER
PP_4914,MONOMER
PP_4915,MONOMER
PP_4916,MONOMER
PP_4917,MONOMER
PP_4918,MONOMER
PP_4919,MONOMER
PP_4920,MONOMER
PP_4921,MONOMER
PP_4922,MONOMER
PP_4923,MONOMER
PP_4924,MONOMER
PP_4925,MONOMER
PP_4926,MONOMER
PP_4927,MONOMER
PP_4928,MONOMER
PP_4929,MONOMER
PP_4930,MONOMER
PP_4931,MONOMER
PP_4932,MONOMER
PP_4933,MONOMER
PP_4934,MONOMER
PP_4935,MONOMER
PP_4936,MONOMER
PP_4937,MONOMER
PP_4938,MONOMER
PP_4939,MONOMER
PP_4940,MONOMER
PP_4941,MONOMER
PP_4942,MONOMER
PP_4943,MONOMER
PP_4944,MONOMER
PP_4945,MONOMER
PP_4946,MONOMER
PP_4947,MONOMER
PP_4948,MONOMER
PP_4949,MONOMER
PP_4950,MONOMER
PP_4951,MONOMER
PP_4952,MONOMER
PP_4953,MONOMER
PP_4954,MONOMER
PP_4955,MONOMER
PP_4956,MONOMER
PP_4957,MONOMER
PP_4958,MONOMER
PP_4959,MONOMER
PP_4960,MONOMER
PP_4961,MONOMER
PP_4962,MONOMER
PP_4963,MONOMER
PP_4964,MONOMER
PP_4965,MONOMER
PP_4966,MONOMER
PP_4967,MONOMER
PP_4968,MONOMER
PP_4969,MONOMER
PP_4970,MONOMER
PP_4971,MONOMER
PP_4972,MONOMER
PP_4973,MONOMER
PP_4974,MONOMER
PP_4975,MONOMER
PP_4976,MONOMER
PP_4977,MONOMER
PP_4978,MONOMER
PP_4979,MONOMER
PP_4980,MONOMER
PP_4981,MONOMER
PP_4982,MONOMER
PP_4983,MONOMER
PP_4984,MONOMER
PP_4985,MONOMER
PP_4986,MONOMER
PP_4987,MONOMER
PP_4988,MONOMER
PP_4989,MONOMER
PP_4990,MONOMER
PP_4991,MONOMER
PP_4992,MONOMER
PP_4993,MONOMER
PP_4994,MONOMER
PP_4995,MONOMER
PP_4996,MONOMER
PP_4997,MONOMER
PP_4998,MONOMER
PP_4999,MONOMER
PP_5000,MONOMER
PP_5001,MONOMER
PP_5002,MONOMER
PP_5003,MONOMER
PP_5004,MONOMER
PP_5005,MONOMER
PP_5006,MONOMER
PP_5007,MONOMER
PP_5008,MONOMER
PP_5009,MONOMER
PP_5010,MONOMER
PP_5011,MONOMER
PP_5012,MONOMER
PP_5013,MONOMER
PP_5014,MONOMER
PP_5015,MONOMER
PP_5016,MONOMER
PP_5017,MONOMER
PP_5018,MONOMER
PP_5019,MONOMER
PP_5020,MONOMER
PP_5021,MONOMER
PP_5022,MONOMER
PP_5023,MONOMER
PP_5024,MONOMER
PP_5025,MONOMER
PP_5026,MONOMER
PP_5027,MONOMER
PP_5028,MONOMER
PP_5029,MONOMER
PP_5030,MONOMER
PP_5031,MONOMER
PP_5032,MONOMER
PP_5033,MONOMER
PP_5034,MONOMER
PP_5035,MONOMER
PP_5036,MONOMER
PP_5037,MONOMER
PP_5038,MONOMER
PP_5039,MONOMER
PP_5040,MONOMER
PP_5041,MONOMER
PP_5042,MONOMER
PP_5043,MONOMER
PP_5044,MONOMER
PP_5045,MONOMER
PP_5046,MONOMER
PP_5047,MONOMER
PP_5048,MONOMER
PP_5050,MONOMER
PP_5051,MONOMER
PP_5052,MONOMER
PP_5053,MONOMER
PP_5054,MONOMER
PP_5055,MONOMER
PP_5056,MONOMER
PP_5057,MONOMER
PP_5058,MONOMER
PP_5059,MONOMER
PP_5060,MONOMER
PP_5061,MONOMER
PP_5063,MONOMER
PP_5064,MONOMER
PP_5065,MONOMER
PP_5066,MONOMER
PP_5067,MONOMER
PP_5068,MONOMER
PP_5069,MONOMER
PP_5070,MONOMER
PP_5071,MONOMER
PP_5072,MONOMER
PP_5073,MONOMER
PP_5074,MONOMER
PP_5075,MONOMER
PP_5076,MONOMER
PP_5077,MONOMER
PP_5078,MONOMER
PP_5079,MONOMER
PP_5080,MONOMER
PP_5081,MONOMER
PP_5082,MONOMER
PP_5083,MONOMER
PP_5084,MONOMER
PP_5085,MONOMER
PP_5086,MONOMER
PP_5087,MONOMER
PP_5088,MONOMER
PP_5089,MONOMER
PP_5090,MONOMER
PP_5091,MONOMER
PP_5092,MONOMER
PP_5093,MONOMER
PP_5094,MONOMER
PP_5095,MONOMER
PP_5096,MONOMER
PP_5097,MONOMER
PP_5098,MONOMER
PP_5099,MONOMER
PP_5100,MONOMER
PP_5101,MONOMER
PP_5102,MONOMER
PP_5103,MONOMER
PP_5104,MONOMER
PP_5105,MONOMER
PP_5106,MONOMER
PP_5107,MONOMER
PP_5108,MONOMER
PP_5109,MONOMER
PP_5110,MONOMER
PP_5111,MONOMER
PP_5112,MONOMER
PP_5113,MONOMER
PP_5114,MONOMER
PP_5115,MONOMER
PP_5116,MONOMER
PP_5117,MONOMER
PP_5118,MONOMER
PP_5119,MONOMER
PP_5120,MONOMER
PP_5121,MONOMER
PP_5122,MONOMER
PP_5123,MONOMER
PP_5124,MONOMER
PP_5125,MONOMER
PP_5126,MONOMER
PP_5127,MONOMER
PP_5128,MONOMER
PP_5129,MONOMER
PP_5130,MONOMER
PP_5131,MONOMER
PP_5132,MONOMER
PP_5133,MONOMER
PP_5134,MONOMER
PP_5135,MONOMER
PP_5136,MONOMER
PP_5137,MONOMER
PP_5138,MONOMER
PP_5139,MONOMER
PP_5140,MONOMER
PP_5141,MONOMER
PP_5142,MONOMER
PP_5143,MONOMER
PP_5144,MONOMER
PP_5145,MONOMER
PP_5146,MONOMER
PP_5147,MONOMER
PP_5148,MONOMER
PP_5149,MONOMER
PP_5150,MONOMER
PP_5151,MONOMER
PP_5152,MONOMER
PP_5153,MONOMER
PP_5154,MONOMER
PP_5155,MONOMER
PP_5156,MONOMER
PP_5157,MONOMER
PP_5158,MONOMER
PP_5159,MONOMER
PP_5160,MONOMER
PP_5161,MONOMER
PP_5162,MONOMER
PP_5163,MONOMER
PP_5164,MONOMER
PP_5165,MONOMER
PP_5166,MONOMER
PP_5167,MONOMER
PP_5168,MONOMER
PP_5169,MONOMER
PP_5170,MONOMER
PP_5171,MONOMER
PP_5172,MONOMER
PP_5173,MONOMER
PP_5174,MONOMER
PP_5175,MONOMER
PP_5176,MONOMER
PP_5177,MONOMER
PP_5178,MONOMER
PP_5179,MONOMER
PP_5180,MONOMER
PP_5181,MONOMER
PP_5182,MONOMER
PP_5183,MONOMER
PP_5184,MONOMER
PP_5185,MONOMER
PP_5186,MONOMER
PP_5187,MONOMER
PP_5188,MONOMER
PP_5189,MONOMER
PP_5190,MONOMER
PP_5191,MONOMER
PP_5192,MONOMER
PP_5193,MONOMER
PP_5194,MONOMER
PP_5195,MONOMER
PP_5196,MONOMER
PP_5197,MONOMER
PP_5198,MONOMER
PP_5199,MONOMER
PP_5200,MONOMER
PP_5201,MONOMER
PP_5202,MONOMER
PP_5203,MONOMER
PP_5204,MONOMER
PP_5205,MONOMER
PP_5206,MONOMER
PP_5207,MONOMER
PP_5208,MONOMER
PP_5209,MONOMER
PP_5210,MONOMER
PP_5211,MONOMER
PP_5212,MONOMER
PP_5213,MONOMER
PP_5214,MONOMER
PP_5215,MONOMER
PP_5216,MONOMER
PP_5217,MONOMER
PP_5218,MONOMER
PP_5219,MONOMER
PP_5220,MONOMER
PP_5221,MONOMER
PP_5222,MONOMER
PP_5223,MONOMER
PP_5224,MONOMER
PP_5225,MONOMER
PP_5226,MONOMER
PP_5227,MONOMER
PP_5228,MONOMER
PP_5229,MONOMER
PP_5230,MONOMER
PP_5231,MONOMER
PP_5232,MONOMER
PP_5233,MONOMER
PP_5234,MONOMER
PP_5235,MONOMER
PP_5236,MONOMER
PP_5237,MONOMER
PP_5238,MONOMER
PP_5239,MONOMER
PP_5240,MONOMER
PP_5241,MONOMER
PP_5242,MONOMER
PP_5243,MONOMER
PP_5244,MONOMER
PP_5245,MONOMER
PP_5246,MONOMER
PP_5247,MONOMER
PP_5248,MONOMER
PP_5249,MONOMER
PP_5250,MONOMER
PP_5251,MONOMER
PP_5252,MONOMER
PP_5253,MONOMER
PP_5254,MONOMER
PP_5255,MONOMER
PP_5256,MONOMER
PP_5257,MONOMER
PP_5258,MONOMER
PP_5259,MONOMER
PP_5260,MONOMER
PP_5261,MONOMER
PP_5262,MONOMER
PP_5263,MONOMER
PP_5264,MONOMER
PP_5265,MONOMER
PP_5266,MONOMER
PP_5267,MONOMER
PP_5268,MONOMER
PP_5269,MONOMER
PP_5270,MONOMER
PP_5271,MONOMER
PP_5272,MONOMER
PP_5273,MONOMER
PP_5274,MONOMER
PP_5275,MONOMER
PP_5276,MONOMER
PP_5277,MONOMER
PP_5278,MONOMER
PP_5279,MONOMER
PP_5281,MONOMER
PP_5282,MONOMER
PP_5283,MONOMER
PP_5284,MONOMER
PP_5285,MONOMER
PP_5286,MONOMER
PP_5288,MONOMER
PP_5289,MONOMER
PP_5290,MONOMER
PP_5291,MONOMER
PP_5292,MONOMER
PP_5293,MONOMER
PP_5294,MONOMER
PP_5295,MONOMER
PP_5296,MONOMER
PP_5297,MONOMER
PP_5298,MONOMER
PP_5299,MONOMER
PP_5300,MONOMER
PP_5301,MONOMER
PP_5302,MONOMER
PP_5303,MONOMER
PP_5304,MONOMER
PP_5305,MONOMER
PP_5306,MONOMER
PP_5307,MONOMER
PP_5308,MONOMER
PP_5309,MONOMER
PP_5310,MONOMER
PP_5311,MONOMER
PP_5312,MONOMER
PP_5313,MONOMER
PP_5314,MONOMER
PP_5315,MONOMER
PP_5317,MONOMER
PP_5318,MONOMER
PP_5319,MONOMER
PP_5320,MONOMER
PP_5321,MONOMER
PP_5322,MONOMER
PP_5323,MONOMER
PP_5324,MONOMER
PP_5325,MONOMER
PP_5326,MONOMER
PP_5327,MONOMER
PP_5328,MONOMER
PP_5329,MONOMER
PP_5330,MONOMER
PP_5331,MONOMER
PP_5332,MONOMER
PP_5333,MONOMER
PP_5334,MONOMER
PP_5335,MONOMER
PP_5336,MONOMER
PP_5337,MONOMER
PP_5338,MONOMER
PP_5339,MONOMER
PP_5340,MONOMER
PP_5341,MONOMER
PP_5342,MONOMER
PP_5343,MONOMER
PP_5344,MONOMER
PP_5345,MONOMER
PP_5346,MONOMER
PP_5347,MONOMER
PP_5348,MONOMER
PP_5350,MONOMER
PP_5351,MONOMER
PP_5352,MONOMER
PP_5353,MONOMER
PP_5354,MONOMER
PP_5355,MONOMER
PP_5356,MONOMER
PP_5357,MONOMER
PP_5358,MONOMER
PP_5359,MONOMER
PP_5360,MONOMER
PP_5361,MONOMER
PP_5362,MONOMER
PP_5363,MONOMER
PP_5364,MONOMER
PP_5365,MONOMER
PP_5366,MONOMER
PP_5367,MONOMER
PP_5368,MONOMER
PP_5370,MONOMER
PP_5371,MONOMER
PP_5372,MONOMER
PP_5373,MONOMER
PP_5374,MONOMER
PP_5375,MONOMER
PP_5376,MONOMER
PP_5377,MONOMER
PP_5378,MONOMER
PP_5379,MONOMER
PP_5380,MONOMER
PP_5381,MONOMER
PP_5382,MONOMER
PP_5383,MONOMER
PP_5384,MONOMER
PP_5385,MONOMER
PP_5386,MONOMER
PP_5387,MONOMER
PP_5388,MONOMER
PP_5389,MONOMER
PP_5390,MONOMER
PP_5391,MONOMER
PP_5392,MONOMER
PP_5393,MONOMER
PP_5395,MONOMER
PP_5396,MONOMER
PP_5397,MONOMER
PP_5398,MONOMER
PP_5399,MONOMER
PP_5400,MONOMER
PP_5401,MONOMER
PP_5402,MONOMER
PP_5403,MONOMER
PP_5404,MONOMER
PP_5405,MONOMER
PP_5406,MONOMER
PP_5407,MONOMER
PP_5408,MONOMER
PP_5409,MONOMER
PP_5410,MONOMER
PP_5411,MONOMER
PP_5412,MONOMER
PP_5413,MONOMER
PP_5414,MONOMER
PP_5415,MONOMER
PP_5416,MONOMER
PP_5417,MONOMER
PP_5418,MONOMER
PP_5419,MONOMER
PP_5420,MONOMER
PP_5421,MONOMER
PP_5422,MONOMER
PP_5423,MONOMER
PP_5424,MONOMER
PP_5425,MONOMER
PP_5426,MONOMER
PP_5427,MONOMER
PP_5428,MONOMER
PP_5429,MONOMER
PP_5430,MONOMER
PP_5431,MONOMER
PP_5432,MONOMER
PP_5433,MONOMER
PP_5435,MONOMER
PP_5437,MONOMER
PP_5438,MONOMER
PP_5439,MONOMER
PP_5440,MONOMER
PP_5441,MONOMER
PP_5442,MONOMER
PP_5443,MONOMER
PP_5444,MONOMER
PP_5445,MONOMER
PP_5446,MONOMER
PP_5447,MONOMER
PP_5448,MONOMER
PP_5449,MONOMER
PP_5450,MONOMER
PP_5451,MONOMER
PP_5452,MONOMER
PP_5453,MONOMER
PP_5454,MONOMER
PP_5455,MONOMER
PP_5456,MONOMER
PP_5457,MONOMER
PP_5458,MONOMER
PP_5460,MONOMER
PP_5461,MONOMER
PP_5462,MONOMER
PP_5463,MONOMER
PP_5464,MONOMER
PP_5465,MONOMER
PP_5467,MONOMER
PP_5468,MONOMER
PP_5469,MONOMER
PP_5470,MONOMER
PP_5471,MONOMER
PP_5472,MONOMER
PP_5473,MONOMER
PP_5474,MONOMER
PP_5475,MONOMER
PP_5476,MONOMER
PP_5477,MONOMER
PP_5478,MONOMER
PP_5479,MONOMER
PP_5480,MONOMER
PP_5481,MONOMER
PP_5482,MONOMER
PP_5483,MONOMER
PP_5484,MONOMER
PP_5485,MONOMER
PP_5486,MONOMER
PP_5487,MONOMER
PP_5488,MONOMER
PP_5489,MONOMER
PP_5490,MONOMER
PP_5491,MONOMER
PP_5492,MONOMER
PP_5493,MONOMER
PP_5494,MONOMER
PP_5495,MONOMER
PP_5496,MONOMER
PP_5497,MONOMER
PP_5499,MONOMER
PP_5500,MONOMER
PP_5501,MONOMER
PP_5502,MONOMER
PP_5503,MONOMER
PP_5504,MONOMER
PP_5505,MONOMER
PP_5507,MONOMER
PP_5508,MONOMER
PP_5509,MONOMER
PP_5510,MONOMER
PP_5511,MONOMER
PP_5512,MONOMER
PP_5513,MONOMER
PP_5514,MONOMER
PP_5515,MONOMER
PP_5516,MONOMER
PP_5517,MONOMER
PP_5519,MONOMER
PP_5520,MONOMER
PP_5521,MONOMER
PP_5522,MONOMER
PP_5523,MONOMER
PP_5524,MONOMER
PP_5525,MONOMER
PP_5526,MONOMER
PP_5527,MONOMER
PP_5528,MONOMER
PP_5529,MONOMER
PP_5530,MONOMER
PP_5531,MONOMER
PP_5532,MONOMER
PP_5533,MONOMER
PP_5534,MONOMER
PP_5535,MONOMER
PP_5536,MONOMER
PP_5537,MONOMER
PP_5538,MONOMER
PP_5539,MONOMER
PP_5540,MONOMER
PP_5541,MONOMER
PP_5542,MONOMER
PP_5543,MONOMER
PP_5545,MONOMER
PP_5546,MONOMER
PP_5547,MONOMER
PP_5548,MONOMER
PP_5549,MONOMER
PP_5550,MONOMER
PP_5551,MONOMER
PP_5552,MONOMER
PP_5553,MONOMER
PP_5554,MONOMER
PP_5555,MONOMER
PP_5556,MONOMER
PP_5557,MONOMER
PP_5558,MONOMER
PP_5559,MONOMER
PP_5560,MONOMER
PP_5561,MONOMER
PP_5562,MONOMER
PP_5563,MONOMER
PP_5565,MONOMER
PP_5566,MONOMER
PP_5567,MONOMER
PP_5568,MONOMER
PP_5569,MONOMER
PP_5571,MONOMER
PP_5572,MONOMER
PP_5573,MONOMER
PP_5574,MONOMER
PP_5575,MONOMER
PP_5576,MONOMER
PP_5578,MONOMER
PP_5579,MONOMER
PP_5580,MONOMER
PP_5582,MONOMER
PP_5583,MONOMER
PP_5584,MONOMER
PP_5586,MONOMER
PP_5587,MONOMER
PP_5588,MONOMER
PP_5589,MONOMER
PP_5590,MONOMER
PP_5591,MONOMER
PP_5592,MONOMER
PP_5593,MONOMER
PP_5594,MONOMER
PP_5595,MONOMER
PP_5596,MONOMER
PP_5597,MONOMER
PP_5598,MONOMER
PP_5599,MONOMER
PP_5600,MONOMER
PP_5602,MONOMER
PP_5603,MONOMER
PP_5604,MONOMER
PP_5605,MONOMER
PP_5606,MONOMER
PP_5607,MONOMER
PP_5608,MONOMER
PP_5609,MONOMER
PP_5610,MONOMER
PP_5611,MONOMER
PP_5612,MONOMER
PP_5613,MONOMER
PP_5614,MONOMER
PP_5615,MONOMER
PP_5616,MONOMER
PP_5617,MONOMER
PP_5618,MONOMER
PP_5619,MONOMER
PP_5620,MONOMER
PP_5621,MONOMER
PP_5622,MONOMER
PP_5623,MONOMER
PP_5624,MONOMER
PP_5625,MONOMER
PP_5626,MONOMER
PP_5627,MONOMER
PP_5628,MONOMER
PP_5629,MONOMER
PP_5631,MONOMER
PP_5632,MONOMER
PP_5633,MONOMER
PP_5634,MONOMER
PP_5635,MONOMER
PP_5636,MONOMER
PP_5637,MONOMER
PP_5638,MONOMER
PP_5639,MONOMER
PP_5640,MONOMER
PP_5641,MONOMER
PP_5643,MONOMER
PP_5644,MONOMER
PP_5645,MONOMER
PP_5646,MONOMER
PP_5647,MONOMER
PP_5648,MONOMER
PP_5651,MONOMER
PP_5652,MONOMER
PP_5654,MONOMER
PP_5655,MONOMER
PP_5658,MONOMER
PP_5659,MONOMER
PP_5660,MONOMER
PP_5661,MONOMER
PP_5664,MONOMER
PP_5665,MONOMER
PP_5666,MONOMER
PP_5667,MONOMER
PP_5668,MONOMER
PP_5669,MONOMER
PP_5670,MONOMER
PP_5671,MONOMER
PP_5673,MONOMER
PP_5674,MONOMER
PP_5675,MONOMER
PP_5676,MONOMER
PP_5677,MONOMER
PP_5678,MONOMER
PP_5679,MONOMER
PP_5680,MONOMER
PP_5681,MONOMER
PP_5682,MONOMER
PP_5683,MONOMER
PP_5684,MONOMER
PP_5685,MONOMER
PP_5686,MONOMER
PP_5687,MONOMER
PP_5688,MONOMER
PP_5689,MONOMER
PP_5690,MONOMER
PP_5691,MONOMER
PP_5692,MONOMER
PP_5693,MONOMER
PP_5694,MONOMER
PP_5695,MONOMER
PP_5696,MONOMER
PP_5698,MONOMER
PP_5699,MONOMER
PP_5700,MONOMER
PP_5701,MONOMER
PP_5702,MONOMER
PP_5703,MONOMER
PP_5704,MONOMER
PP_5705,MONOMER
PP_5706,MONOMER
PP_5707,MONOMER
PP_5708,MONOMER
PP_5709,MONOMER
PP_5710,MONOMER
PP_5711,MONOMER
PP_5712,MONOMER
PP_5713,MONOMER
PP_5714,MONOMER
PP_5715,MONOMER
PP_5716,MONOMER
PP_5717,MONOMER
PP_5718,MONOMER
PP_5719,MONOMER
PP_5721,MONOMER
PP_5722,MONOMER
PP_5723,MONOMER
PP_5724,MONOMER
PP_5725,MONOMER
PP_5726,MONOMER
PP_5727,MONOMER
PP_5728,MONOMER
PP_5729,MONOMER
PP_5730,MONOMER
PP_5732,MONOMER
PP_5733,MONOMER
PP_5734,MONOMER
PP_5735,MONOMER
PP_5737,MONOMER
PP_5738,MONOMER
PP_5739,MONOMER
PP_5740,MONOMER
PP_5741,MONOMER
PP_5742,MONOMER
PP_5743,MONOMER
PP_5744,MONOMER
PP_5745,MONOMER
PP_5747,MONOMER
PP_5748,MONOMER
PP_5SA,rRNA
PP_5SB,rRNA
PP_5SC,rRNA
PP_5SD,rRNA
PP_5SE,rRNA
PP_5SF,rRNA
PP_5SG,rRNA
PP_mr01,ncRNA
PP_mr02,ncRNA
PP_mr03,ncRNA
PP_mr04,ncRNA
PP_mr05,ncRNA
PP_mr06,ncRNA
PP_mr07,ncRNA
PP_mr08,ncRNA
PP_mr09,ncRNA
PP_mr10,ncRNA
PP_mr11,ncRNA
PP_mr12,ncRNA
PP_mr13,ncRNA
PP_mr14,ncRNA
PP_mr15,ncRNA
PP_mr16,ncRNA
PP_mr17,ncRNA
PP_mr18,ncRNA
PP_mr19,ncRNA
PP_mr20,ncRNA
PP_mr21,ncRNA
PP_mr22,ncRNA
PP_mr23,ncRNA
PP_mr24,ncRNA
PP_mr25,ncRNA
PP_mr26,ncRNA
PP_mr27,ncRNA
PP_mr28,ncRNA
PP_mr29,ncRNA
PP_mr30,ncRNA
PP_mr31,ncRNA
PP_mr32,ncRNA
PP_mr33,ncRNA
PP_mr34,ncRNA
PP_mr35,ncRNA
PP_mr36,ncRNA
PP_mr37,ncRNA
PP_mr38,ncRNA
PP_mr39,ncRNA
PP_mr40,ncRNA
PP_mr41,ncRNA
PP_mr42,ncRNA
PP_mr43,ncRNA
PP_mr44,ncRNA
PP_mr45,ncRNA
PP_mr46,ncRNA
PP_mr47,ncRNA
PP_mr48,ncRNA
PP_mr49,ncRNA
PP_mr50,ncRNA
PP_mr51,ncRNA
PP_mr52,ncRNA
PP_mr53,ncRNA
PP_mr54,ncRNA
PP_mr55,ncRNA
PP_mr56,ncRNA
PP_mr57,ncRNA
PP_mr58,ncRNA
PP_mr59,ncRNA
PP_mr60,ncRNA
PP_mr61,ncRNA
PP_mr62,ncRNA
PP_mr63,ncRNA
PP_mr64,ncRNA
PP_mr65,ncRNA
PP_mr66,ncRNA
PP_mr67,ncRNA
PP_r01,rRNA
PP_t01,tRNA
PP_t02,tRNA
PP_t03,tRNA
PP_t04,tRNA
PP_t05,tRNA
PP_t06,tRNA
PP_t07,tRNA
PP_t08,tRNA
PP_t09,tRNA
PP_t10,tRNA
PP_t11,tRNA
PP_t12,tRNA
PP_t13,tRNA
PP_t14,tRNA
PP_t15,tRNA
PP_t16,tRNA
PP_t17,tRNA
PP_t18,tRNA
PP_t19,tRNA
PP_t20,tRNA
PP_t21,tRNA
PP_t22,tRNA
PP_t23,tRNA
PP_t24,tRNA
PP_t25,tRNA
PP_t26,tRNA
PP_t27,tRNA
PP_t28,tRNA
PP_t29,tRNA
PP_t30,tRNA
PP_t31,tRNA
PP_t32,tRNA
PP_t33,tRNA
PP_t34,tRNA
PP_t35,tRNA
PP_t36,tRNA
PP_t37,tRNA
PP_t38,tRNA
PP_t39,tRNA
PP_t40,tRNA
PP_t41,tRNA
PP_t42,tRNA
PP_t43,tRNA
PP_t44,tRNA
PP_t45,tRNA
PP_t46,tRNA
PP_t47,tRNA
PP_t48,tRNA
PP_t49,tRNA
PP_t50,tRNA
PP_t51,tRNA
PP_t52,tRNA
PP_t53,tRNA
PP_t54,tRNA
PP_t55,tRNA
PP_t56,tRNA
PP_t57,tRNA
PP_t58,tRNA
PP_t59,tRNA
PP_t60,tRNA
PP_t61,tRNA
PP_t62,tRNA
PP_t63,tRNA
PP_t64,tRNA
PP_t65,tRNA
PP_t66,tRNA
PP_t67,tRNA
PP_t68,tRNA
PP_t69,tRNA
PP_t70,tRNA
PP_t71,tRNA
PP_t72,tRNA
PP_t73,tRNA
PP_t74,tRNA
PP_t75,tRNA
PP_tm01,tmRNA
